Chemical_Composition,Casting_Temp_C,Cooling_Water_Temp_C,Cooling_Water_Pressure_bar,Casting_Speed_m_min,Cast_Bar_Entry_Temp_C,Emulsion_Temp_C,Emulsion_Pressure_bar,Emulsion_Concentration_percent,Quench_Water_Pressure_bar,UTS_MPa,Elongation_percent,Conductivity_MS_m
95.08233797718322,717.4497278630537,13.107954319303923,7.484438647437384,12.040504848483586,539.925076821028,35.75079042654251,3.1734232357692944,7.142475279014272,3.7021518401077746,92.29162888108769,15.06043155544462,66.10805123554273
98.87963940864798,652.1115497526492,16.142796134175505,5.7384108585208935,12.755966670876468,578.8851229331951,49.202030878796656,2.627716453926714,3.0728580272007866,1.0770503675900516,97.20772347174264,11.317938718025143,61.28163795332035
98.32977056320169,720.0258527360005,28.438178621277277,5.1649325389525345,6.94795316341318,592.9918229970762,49.39323310431915,3.983652761221359,7.471147583347452,4.221470491243543,92.91161218452075,15.082281070838395,65.53701869336449
95.8493564427131,611.2988320594186,24.144843191965236,5.920827989156766,16.260254414233202,533.4520248078427,41.25258938442046,1.5549473193494787,6.101069615153921,1.2492077561581176,97.86150451669359,4.816806944723644,60.03922118979714
95.7272998688284,677.685069885109,20.569550788092165,1.4776438368720268,14.977723003324064,501.3794845551785,30.28933692567296,4.731464786639423,2.8756997232956225,3.9577740404059387,100.26492272335635,11.0559436592278,63.76210032254843
95.73361803941374,732.2184358683663,16.367668280942794,3.0814287893353765,17.26417603454463,582.6004963349533,49.08408070964108,1.505322512852021,7.543792292622505,2.1156718161579717,87.71753719545858,17.00957583008804,65.351754155872
96.21696897183816,726.5401057041335,20.92202858792227,8.08705076440916,11.68085893283777,563.8577300387701,33.7915508559932,3.708541721896854,1.2643218393960693,1.8676039990064939,92.44038603709724,15.979266566321412,65.935608354981
97.09902572652895,655.6880249780028,26.91279185405049,2.7764369957647004,15.919596800447472,510.9000155207135,47.468754688080054,1.2964738481337008,9.282881332443303,3.948672614170141,93.09525928709711,12.406628222364843,60.81345921060543
96.72778007456846,634.3273201030531,25.214931295136246,2.095911732645898,8.917798889281542,504.7192371199509,48.19541191361936,4.689150130337719,8.248262513285574,2.338113534319412,104.79002823234795,6.727333804624731,60.164732950135466
96.16491656079216,730.1797355644028,14.04526452779625,8.496359668688243,9.927188757620938,539.2334517261708,38.46979539881185,4.091128153472699,1.3801415072973233,2.6462701136794555,94.24988753569814,17.153521636534606,67.75797605230564
97.44741157888951,640.0351190051874,10.793082234481394,1.4046699946900667,14.624721800815534,545.4931934858871,38.44346615112187,4.481164248175666,9.126513886702833,2.9351415074563145,100.91754156637258,7.588165517399915,59.6805963977746
95.55797544260817,723.3036920546062,18.03987273224149,6.6487116286725145,17.24123860717242,529.239938250968,48.85486481511457,3.6066908447972157,1.7972451116789332,2.717548386491006,93.05636946244064,15.809500383046663,65.165053372763
96.16857859414087,639.9776249137594,20.75570144203882,6.414167878426319,13.197545919410684,517.9120196181027,38.4439562249461,3.970928540328147,4.973170852775237,4.327676639588503,101.74543310958687,8.32795658400609,62.48138175649537
96.46544737317477,747.679991161662,11.052187823926069,4.892454370488075,9.712664820639406,522.9158855001274,46.601205214765635,1.5693018915087507,6.59507335884939,2.4339887453323237,84.87754654180797,21.716106118530156,67.09991864263658
96.82427993686814,654.0180289450027,19.409456199097455,3.2904835888601176,18.213714391809816,525.1650845800654,34.18286729026626,2.6127200311321097,4.916385399241394,1.7440619295249928,97.9312678850191,10.730882045167835,64.52616102725179
98.14070384557205,638.3042429734164,18.447248684450628,8.252246097398093,17.456603993403107,500.0571713108972,37.30342396541188,4.528943014751357,8.821348777242305,4.7458148428111375,101.5089468391842,8.801134197876898,61.02504389976076
95.79869512863344,689.8841595760563,11.17988582287211,9.78477328569105,8.661852594368167,572.2634740265936,31.370066566955497,3.554308786152451,4.403160401792545,3.6606358730233977,96.38974705885785,11.842707229664127,65.34945003997294
97.05693775365445,653.9565026950245,17.253504373473554,7.714944987882743,11.378880883088312,590.7441190034947,46.40342377453696,4.863902708091099,5.006112584018427,2.724885049953568,101.86681366793646,8.359824162080011,63.45665671169727
97.36965827544817,721.5641221419005,23.332967589627515,7.424432869124806,17.62432635010986,536.6845339100197,45.2854554747539,4.097977228872191,6.287310595362884,1.5342026439651302,92.13650262660167,17.367177027206804,65.84794490323308
95.18580165088,709.9124526975722,14.896369621662735,4.275245751672212,16.202950036168154,557.2600500119989,42.15165129496057,2.4099754050599866,3.423336816801053,3.015182691933631,91.97416951403055,16.135715972195158,67.57175308662993
97.43017940760575,694.8743231267458,20.913249141902895,7.2038701294954945,9.939357515452246,576.608183198431,44.52367520000218,2.846563257730309,8.603819762841411,1.5542050259844178,94.35830133655499,15.475400004687824,65.11563708382282
95.68209649474916,663.3020186201472,18.636915939100746,5.250513480016758,18.60018346886634,577.20842608807,35.867787928987894,3.0037792171131477,3.0352986338024275,3.7548646634060305,97.44863639489088,10.782918453981445,63.079033587757586
95.26020637194112,725.1916657966674,21.33494340605386,8.536498091999832,8.46402201085286,560.1434258868998,48.68759000113229,3.44822251589275,3.2362294655320527,2.2794686077246222,92.35149186422535,16.464923135870524,66.09731311441959
98.79554214901333,645.9205845510144,26.144238587399073,2.9936498947547836,11.297899396457316,567.7059863330983,43.65560026711047,2.523979671707968,9.025171313802169,1.3534726061158429,96.3980642697911,10.207330740317973,60.98410585390231
98.86252813229824,644.3582802881311,23.215866687607672,5.043781829319874,13.149730104027569,526.7818103003725,47.6892975844591,3.1890923104370805,1.6133181899245197,2.271079944543568,99.22406695778766,8.291264550521367,60.04291589004377
98.23358939246584,613.7213536082593,13.267334368920494,4.224437764818944,8.188380687823882,530.5779052051557,43.345736351264186,2.3945295389009527,1.8404061000513092,1.320283108261013,98.07188250861756,5.905272499474165,60.62775763171708
96.21845507669349,684.5250251429479,19.509134423365907,6.063776489141035,18.209440785293822,586.026478209155,33.11678463525707,1.6332001180356088,1.137259701586523,2.576192563584863,93.27846296767545,11.894012279047052,64.32502879744067
95.39068845602553,704.5417010414262,10.993514597471295,2.3119433902997386,7.47186362429739,552.7967145087973,36.903054872681444,2.703293500494527,2.5892738330062683,3.0877823720137605,92.79044655427639,14.91967497321103,66.32754632787014
97.73693210604863,706.9496957424016,18.974183200584864,9.390428108672147,5.256680647809225,550.0138335209534,49.73195117494059,3.2903499500469757,6.542733835175341,1.8127109389489782,91.99672816082445,15.765966201065728,64.50598822469519
96.7606099749584,729.2106746663594,17.99391060171357,1.4871689070139076,19.456448330738333,565.6884295107344,39.8601262676699,1.9916558907478499,3.6847742050025816,1.9530264694203883,88.21080361123857,17.617102926247107,65.12783813351618
95.48815293937912,685.0740710117805,18.52390028451731,3.4969916688774227,19.80892028278613,529.1731537680138,39.6955541841844,1.2040518639645859,1.6461042637483976,3.3594837281339034,89.8988637917506,11.96249755692406,63.12155076524081
96.98070764044508,603.828218490686,28.83168126043357,2.3709374612475673,5.121963198772135,510.93273099313944,45.160874012272636,3.4079319979237845,1.2462629751092664,4.394538144976911,103.48925968622214,4.6988728035986975,59.98517914627561
95.13755408446087,626.3085657033229,28.875718848810187,2.45797252370353,9.16725724468091,596.9709749081092,47.86747976136314,2.8472496025873477,3.7853828245534444,1.307407842556942,101.99740988950545,7.5967203360678495,60.564326201538066
98.63728160831513,684.1995704522288,25.863790228108222,4.212209778293787,15.172725384242748,593.0846773487144,36.67775054318669,1.0870649990136285,1.98240758361997,4.352839905948883,90.44288997669804,14.189300222409498,64.66719843570678
96.03511992640007,647.6216169980618,18.918688320703858,1.0619311671499627,19.76703113690729,557.7263535930705,30.292832899873066,4.488719263050088,4.1032849185131735,2.386854958737418,101.48153332228306,7.343183578683691,62.8319278002604
97.65008913741593,729.6323891218562,10.544468143814164,2.025063578960332,10.459707220841464,588.7760769120364,35.92376381811224,1.3743770198566043,9.849226565867458,2.552137796405283,84.89855393506006,19.644239363081258,65.08087877754744
96.24684430435764,634.2820296401119,29.511508565957715,7.978158743638058,7.490666695776614,579.8507037440985,38.37426831964274,3.7908163900603076,9.234785266163085,2.610400799307459,100.74224988145583,8.363234201039583,60.79682582074237
97.08027208471124,638.2903600632046,28.943871239432838,9.91318398718332,7.9672462278014695,548.1578236016046,32.261985196681906,1.3325702938425987,3.3913487322942766,2.908407308010531,93.93225638981873,9.25515889381539,60.71612517711797
97.18684111737312,726.4478265278101,26.319689200476986,2.3598649215010985,18.91150163062498,594.8275350766424,42.84087140849152,4.1755335873301,1.6576046635112327,1.6666330881709546,92.50038050506693,17.196380671160387,65.53730698499174
95.73941782210211,687.1974038464118,15.44270865756383,4.970188089496573,13.972142394912291,514.1593763582517,32.144475524180706,4.118264710843647,4.47895855380194,2.122955279096775,97.40310496154623,11.119061474640388,62.69030966101115
98.87833851105823,646.9605371229671,19.112116476038207,6.898635944459512,12.183547789070044,584.0217599307324,39.54693304991609,3.430394282696723,9.57229831660597,2.662811916779081,98.2197723630102,9.88250188273456,60.19430632540449
98.10053129344446,738.243257311057,27.65148422433798,5.1507407584986264,9.704755176958393,536.1501271031606,37.28508823869318,4.4048631182262445,2.1459476769429986,2.4878814953375348,93.00573876421134,18.460012554769154,66.61140142238187
98.75799576625676,649.7877257780361,18.69590489183328,8.336848115284347,13.768850213420933,532.4108122744619,34.17502352496018,4.980065233186519,6.460325017528335,2.5617875047396668,100.40635766014019,9.285770583362883,61.822054488201225
98.57930940171059,619.0294232280047,15.042600663318124,6.166875950040326,6.1548996795401,514.1717915442277,35.43255933192589,4.050061496456703,4.5499438085786394,3.900122593297896,103.67405960990425,6.566331101148463,59.515641491192774
97.39159991524434,718.4144088788031,21.361733738655076,7.265487461416637,17.918322128144446,561.506535985658,47.36498877056319,3.5901009787178855,6.780002116933534,3.6163204528113404,92.6867907180619,15.180474310105115,65.4432699369371
98.68749694009247,669.6859925953069,22.811809488389628,5.592283611110176,15.094437890310846,536.5504980786,47.31155928596409,3.516813799850985,1.4883532197514042,2.130688453130646,97.93455130224481,12.494754155604992,61.03609620058378
95.35397000820768,671.7799796037744,24.14642101100517,7.684950643890408,19.028670494559538,542.3110366577647,37.59425534560291,2.4135934977171507,4.095337784367565,1.9252867158509068,94.39764730311151,12.45081201542533,63.97107940564271
95.78393144967659,608.4386168261818,11.908219071917017,8.897948113001206,19.78704942473431,514.1674167477728,35.824600441377925,3.034750598129996,4.5043839626135815,2.34609742089951,103.2156680059986,3.8637042990641066,59.65184328570547
95.18090915564215,745.2943509646939,23.34329755910206,3.286214591296756,12.441481103083802,587.5006214916759,35.47993876068869,1.8668782641738342,2.231405382379037,4.627601173071657,87.44108777608893,18.87386594062498,67.82145708886148
96.30132132305306,640.8281286352559,21.3047943065342,2.8990011124043082,5.249304338303411,591.3991019636977,36.35393983418618,4.989925771631943,6.594364881975022,1.0826096220642003,102.02646452601975,7.458755138062781,61.21931532996252
96.55470915875793,644.541146252964,15.543434112278288,2.281410595175849,14.872629779794622,574.3486808005705,31.478183643019126,4.083611747552624,8.856157894192664,3.859022282148332,101.04989967846915,9.442701405760877,63.42734502487209
96.08539612709558,639.9412976431843,29.26093616546357,2.5248243249975397,7.560131865408377,571.4134839169096,35.58006729135292,2.83021805472161,8.889697615130176,4.43612284943807,98.75305881471932,7.4548410047457825,62.355923340917634
98.31495003660771,713.4434426501238,26.21146108891226,4.141203801665858,18.83222429719789,522.7847009655275,30.33642401501243,1.6629960032942042,5.661352037081809,3.651070002766729,87.89411978030458,17.209305996270544,63.07270974289524
96.42701330677436,739.7941332866346,18.934743530414753,7.417559010821004,10.426359399794086,543.040280621717,41.62247030414989,2.4682293098159156,4.60540389521163,4.478465280142945,88.28284303729083,19.178775483655983,66.83113245074541
96.12373803874952,658.3747889513712,25.572642644337634,9.020932035240284,16.438380222962717,506.0817964126764,46.15807082664811,1.051554306802899,8.081132031188634,3.2363036167392134,95.56497487469923,11.846695214552604,61.444071204880814
97.17078433263299,656.4683272304084,26.86608224893289,5.5478315021171,9.139857042621912,536.3455830196243,38.46921935867169,2.498420933837901,6.530774725179697,4.13932798147275,97.11394096983977,10.220456032954122,62.274309310299444
95.56369689989906,663.4922286269224,21.169275110644286,1.7814612381473514,18.388125837297938,599.5280926093501,39.49507090675838,4.815700017660408,7.16490898020948,3.76605622729404,101.02375251189537,11.224541994191368,62.93307918276607
98.20878792301616,703.466065960307,19.781425861635867,4.505345565705259,7.364259433298064,514.3424057112345,32.89474495646196,1.9107237055284019,3.5738220533307605,1.4309486063524903,87.90428075419192,15.421891512519853,63.33293924572021
95.29820257471908,734.2457659661018,14.637270912436772,2.1185162349905053,6.167134697437131,560.8219089621851,34.71464968001326,1.413404441435517,1.4677616387110097,3.4203282594588313,87.70103692424073,17.191233790082187,66.03957144390874
98.94754774640207,699.6830702568831,18.559247930522037,1.102902658617161,8.248929916478488,501.7623752069499,36.91722479866588,1.319311525889158,4.488730919576351,3.5592246629591813,89.27797277477289,15.8199944488368,62.91221009599994
98.08897907718664,737.0557079248242,10.350234675973999,5.568959333900067,17.825769816800317,531.869036263393,35.391340232849416,3.628839621785764,6.8742764469539654,4.956747800481683,90.236688817937,17.615203336886015,66.96872857736462
95.79486272613669,686.9744044158158,12.66173323849016,7.38762323301678,6.111705034355779,561.3663399397517,34.14221907587948,3.697171773197329,4.674899160242379,2.659722080521443,96.98789587211672,10.855203359342578,62.781898653645776
95.02208846849442,632.8321986084853,25.208447059452027,9.618627964153847,13.820306901591625,526.5131762987244,47.26856014671773,4.987945594902982,5.709999060388345,1.6353971511247942,105.71642956018293,6.195152459225263,62.29359947978757
98.26184571381934,721.2489891526717,13.977402251691055,4.889979871955113,19.29285004757208,523.3460366017516,42.48559121010199,3.82043458689291,9.321247257797594,4.089712841801868,90.73117571318186,15.412833345925161,64.97168886029826
97.82742937539047,630.4364164558385,18.97101569592146,4.7273491604612685,11.212209168458951,593.5461719641801,36.95442591693602,2.6105861466999203,4.016992149235951,1.8764776531534961,99.70857064278522,8.735167625222497,60.88663114067638
97.91602867216395,678.4919305201462,17.539369625028378,5.839988841981845,17.249974336558786,514.3403669583123,35.21477845819949,3.0748594863319085,1.7113434256396638,1.1269642053611926,94.27761861136906,14.642949829252618,64.26616964092105
98.08508138674378,664.5628918780666,11.002493652456568,9.494130845969764,14.148220358452916,549.0541263734606,42.381563788296546,3.2463135331007194,2.7679665798444817,4.244794046246465,97.16988684049265,11.195038963127274,64.24060787163734
95.29617860693637,734.7244745696778,29.38115421687445,7.225130111349373,6.725815631464673,556.7863199457342,45.70000971917142,3.418245768359538,4.986854872133172,2.304552518509402,91.82770030063568,17.985869406760052,67.60959677118502
96.43386291417708,661.1419987642474,11.89030991001004,9.808492171910324,5.171580868269039,585.8771641418195,41.9718960238846,2.6600394041051802,2.768567853434781,3.471287181456923,96.29296546904739,10.01496193054739,62.789049998777614
95.46347623810053,721.9720251201503,17.46548248716849,6.10379307858892,5.07079740638536,551.0204078138787,44.70254921937614,4.203940199754468,1.4466790988623162,3.3081210725201684,93.96578058021531,14.354224560255334,64.68591949661877
98.45241370350237,670.7331424005251,24.00930556150066,9.072235873838409,9.739971254000604,525.9730793720433,42.782306283593186,2.510356982189068,2.4765833826499835,1.2803983740374725,94.10805844956734,13.175996969101249,64.19217345813635
97.49319250731023,652.1955067804774,26.95906258148645,7.488399181097256,7.696941060345242,527.1855138469588,46.16225000465314,2.0575734130052363,1.5390522079956455,4.941603453650632,97.53161290811458,9.632106103458359,60.04956509927174
96.3235920994106,689.5091600882475,15.059029348795237,6.074115660707485,14.969034319667951,567.692008892299,49.865775949404934,1.873531272592527,1.781657106884224,1.8436685396848547,92.05719744759512,13.94695698355983,63.856742178622724
95.25423340114409,654.123925392618,18.565773302941437,8.390675164319545,12.582439655518488,538.6140950504358,41.50371624741264,1.5796067934889724,3.806515166011649,4.158062409053702,97.45363120860988,10.390280867546288,63.49192424313959
96.24392928686265,647.552813036252,25.680281615984434,7.9631491915811905,6.592576045388592,556.5050865469693,33.713940927686814,4.297741641988413,2.4755734339140365,4.164161067108538,100.9346515103984,9.00556957925273,61.01256315001081
96.30073328810698,745.5603992209996,24.00277231957024,3.86699704386778,18.475858724181272,523.5117324238403,37.104197351585995,1.9003900710365778,1.1092707791697631,4.51484097147628,87.23001427302428,18.366053027643346,66.22329255451656
97.91842471335225,745.6291129310121,21.943776927367836,1.7812807021180452,14.80079064851118,559.2294712993814,31.201839384147632,2.826462582606288,1.2004028849562367,2.280173349487914,87.9459754621844,19.95110387481825,66.51798230677231
97.55022988542085,708.8986555376838,16.95699668025233,8.94665979875198,9.84339854016904,583.756563205165,46.7809022239734,3.9707172433633766,4.324185560692337,3.2969564064089276,93.83064313985227,15.592751228449456,65.0501868818083
98.54885097030531,739.1058665923722,17.4079533041564,6.425347938431094,7.876768178558911,569.467495791999,39.304367113824675,3.7028278950371982,8.014318802055996,2.976145648095033,89.00040871216171,17.90103358166281,64.01670387186135
96.8888597006478,730.9317001679791,16.64518985552028,2.18739683027744,17.81113071795291,577.994313376313,38.73975386941026,3.7522860068961092,5.121516581071754,3.2664759201713953,91.02455570601445,17.737737290360865,64.3867646733685
95.47837698375321,652.6330171520821,24.691917941834753,2.1958273121609393,18.64882297809481,540.584842724259,34.45866617811285,1.1844696560428973,2.700863758472079,4.601357627745898,94.52068489062643,11.297610634173589,62.00354283388315
97.85297914889198,724.1066341353544,15.71809987359968,4.033055780873651,6.2230524726874235,510.124767211543,46.32604365995702,2.2750013392418107,6.2658837840108905,1.9627097418836592,87.17294829407471,16.43845938217743,66.1270961889409
98.04314019446758,724.923792231681,11.344834490357139,1.5658207689334418,13.328225714813632,560.847013727644,47.2825432051615,2.8322244866440394,6.764400950389011,4.970740977438769,90.16896370829619,16.036302067047593,65.28184350988845
97.24510879027798,715.0381680457026,17.96210448777208,7.412045921240675,9.992370109380403,540.6524546955676,44.15885050927523,3.9530636947864606,6.105105281013174,4.193539318123527,94.49628672524088,13.821416166785802,64.85652766333772
98.08386871981824,632.1747386415486,17.477496232675627,6.631245066821933,10.781386850449252,560.5993662881968,35.17948493460727,1.297153757388278,1.2409432356328873,3.3210972501635845,94.9467029468073,8.557915266808124,60.551720070567626
96.97518238545756,695.4775707546098,29.655749090978606,1.9581599157177059,7.509682698038188,584.0149481259558,39.13535497735289,4.760252611892989,4.357883771876713,1.9547833513562192,98.51517400338469,12.747714228267563,64.81733542936333
97.09093131752797,694.7914552930281,14.82473448970117,1.9681239610956078,8.96414474377399,597.4737095893931,42.375129657872925,3.2340850551528195,6.602012931636717,4.190998114672147,94.64637867774465,13.236151006250477,64.9238064019573
96.7101640734342,720.06778913574,11.706601033718389,5.498625950457568,9.09839303809024,582.2238133569706,42.36171648734629,4.227040442563153,8.799354553960672,3.613935159709283,91.88893672310088,14.969145898173492,63.9990134261945
95.10167650697637,661.7236045240697,10.332763725212363,6.497214779447354,8.640139210681404,544.0447924985725,38.92549344749396,2.939182386290144,2.348497712336936,4.224461916304581,97.6421657624427,10.112072144072465,62.32165460973158
95.43156570797322,688.5041181634291,18.766431080798043,8.386557191893932,12.90627770146454,504.16666142680685,32.429405741722825,4.45606975993235,8.101717515059219,3.8149224216767434,97.10814454653584,12.507490598176986,65.44301957109005
95.12571674274693,621.2798582543188,26.071066038438463,4.1960500273036185,16.668555744195682,542.5170294265436,35.89362216802015,1.0812119325740528,2.273080387770108,2.889850788360589,98.5222434299374,8.442476901144676,62.088163554543684
97.54564164505513,613.1103038862802,10.882349886713277,6.907611218297019,9.830861158979026,595.0942720670722,33.51312679307418,4.177331236376872,3.159105204446951,1.874097877272499,103.4149033667176,6.055894434742678,58.8235741479388
96.2574239243053,689.6762846714099,16.212100250683946,6.917764367007651,9.234180532061112,593.1384664572065,35.7677543407025,2.5932706696155963,1.2913168239746893,2.3838673467875338,94.53031479683472,13.55511453174086,64.27946559745853
97.03428276465881,649.3014170896679,12.564562171883136,5.182383863900079,16.019643715434906,596.5225241872882,43.77658671233917,1.4974439578400496,8.4263170370821,2.1924971009108876,94.03740003993782,10.37720109940893,63.37815207060875
98.63026589570437,618.9961657031552,28.34982680082266,9.050858088959368,7.827799460230936,571.866009501014,39.062856152988914,1.5733797369415279,1.0863079034148035,3.2792567352762543,98.2106686866029,6.365979698391725,60.12142444955376
95.9971689165955,660.754985827481,25.488842834623675,2.6197801132266463,10.769687990051906,510.6104905243475,46.945206236386895,3.7109154577574897,2.163141015807433,2.771167277068956,98.89721453796524,10.750051667265069,62.94500176762597
96.64153169214252,664.8799325543903,14.309883419089706,5.040722785718606,17.73657104198587,550.6049095651754,35.41742100369242,3.2659324773707357,2.013130231548651,1.1452561280650078,96.58897724061518,10.136261407141975,62.40871947203833
98.02220455417219,718.3844337195152,28.63504131975709,5.166205057916753,6.979529845750792,556.1358067387513,49.85275165564222,1.5787253326060546,5.1037131868338195,3.301874441825606,86.35965554975505,18.108392922895053,65.43811967246899
95.91519266196649,732.1068100441105,24.40640382351869,3.8148424817554614,14.41803631679439,534.9173087356875,42.15091845598059,2.055234838450229,9.53787044214699,2.0413851764575335,89.56802120086051,18.711652172853753,66.40402769311056
95.30791963931517,676.6233527792833,12.049960042263566,3.2625871385312815,17.65814245533161,598.8378670558096,35.602766257403005,1.1352494880417434,7.795333693001088,2.7047424670482076,93.83272019996141,12.680066442435443,64.1571639862639
96.15900581165508,723.6822342094711,28.2516633349363,6.60054915949144,7.707037873470776,522.2632165932077,46.59695396139439,1.8679480327425075,6.021393246550052,2.8910919204098064,88.8136760993782,17.695767271982984,65.72043668774491
95.64488514901602,691.466266973024,25.363615005691898,5.608082158666623,13.364872741872231,516.5592247831715,48.182416270245795,4.805965395168235,1.1656399161408584,1.7190297644358936,98.77768597668589,13.728330663886053,63.09818183868658
98.71879060937029,649.626099910126,27.32494781094352,2.013652239080244,15.004884204894708,541.2920813033473,40.93314324455878,3.7475502086004253,9.831534746157164,3.8623632249953244,99.2733826496309,11.29287121847024,61.10702701584855
98.23248151825767,705.8217064395692,23.636208188553816,9.351379819989015,12.590406116366998,500.6914587742224,43.08741445606108,1.6839759060132709,6.69040710306591,1.170326763648144,88.9017763134489,16.474280217174798,62.72467906055598
97.53361502604169,647.6359223320069,12.043941278845566,4.643319715563183,11.212249470375374,589.8503175606678,43.186303943293716,1.9317779194795333,6.079046639619452,2.298924167910672,96.47455920550622,9.210150380105253,61.327071496959775
98.48584236075087,600.6760596011685,19.35149155833006,2.1268130330758064,10.403359710050708,523.4384141670099,44.45885289526757,3.314880407920159,1.5513504853407545,2.5535627968012156,103.24950929194513,4.971936801989122,59.839543373452415
98.21468830759646,615.7176145734765,16.869381707291762,4.252957292155383,12.845731645102305,569.7604240203278,47.728137188414806,2.0522556064700446,5.284090724380367,1.385250155657146,96.90393127079605,6.1329291816187865,60.00843985297665
95.74628023554415,671.3018716467001,13.111587938731446,9.241924254733448,14.533494421857643,592.8998771650536,31.905383387688147,4.39143572507729,2.835776056379766,3.978987574643562,101.2337839708321,10.68851800182521,63.1704898874279
98.57023599395991,746.9199892272504,29.13914903321737,7.296963784861774,7.746188101552757,595.1008340767587,39.07449412478711,4.414900406684565,4.311745435220677,2.551567029057271,90.43394110966656,18.70148637449269,63.886844282328454
97.1573689676626,617.2235112768304,13.864661907774657,4.716300609576667,9.773686683056418,595.8275699467474,43.397351484009505,3.859854839626947,9.883355633747223,2.1101119062374956,101.45203865267682,4.333167607478783,58.96859980172962
98.22976062065625,633.1466549015664,10.433327126814728,9.768056978430073,14.080474320455439,528.1046223492183,35.88223527071551,4.861307258368475,4.360080001047394,2.8324288866090956,100.34941899700718,6.407293512686848,61.53854664213673
98.58436519969398,627.7241708891563,14.860889534942967,3.809739017705641,11.612101124863061,553.2909694398672,48.775891620474894,2.845752272131712,8.900291919232643,1.0641934916169968,99.55541201154858,7.685138249292789,60.204851441743614
96.27201389988745,690.4168328677899,27.24572348401982,8.420913537223125,6.453220194606187,543.557634925335,41.828413338179686,3.220585537545084,4.251363632742574,2.5781924273740375,94.81236523726663,13.401691538451292,63.40781760451246
95.44020769811071,710.657454622895,21.444579642972304,6.826089283568123,7.308167493984786,579.3032482344332,44.613926576026955,2.2741934921305806,6.197142131180215,1.484848896151982,90.92060669065347,16.425761835766558,66.02780456795237
95.91174065016777,658.1323177190725,26.880857747646242,4.71720406274769,6.531046877509956,583.1862905133306,31.7075552439987,2.013402973425394,3.68779242307894,3.4479528320397885,94.80750956816736,11.618614909806633,62.587684912784695
96.70843115450502,743.6936325917562,23.52262108270459,7.5284642223741285,14.764319906765769,595.7505514354433,37.9413885717433,4.792985922965336,2.1650738854325446,1.9982774536747874,91.44623637937993,18.78416949062705,66.92609988835551
98.27205906368997,696.687374577796,27.972825279893957,3.2718494434243226,12.094197116539664,565.8567830425798,45.40744118686462,1.9310751847210574,6.057997171132278,1.8116223817919814,92.08357415182566,14.802873891616699,63.02808707775724
98.44292233302538,744.5693244583553,21.614510721122997,4.127007783489734,8.749335006448671,564.1931744430285,36.480016455159316,4.300203450112264,6.045951308248804,2.416205696260358,92.03889639749177,19.130275400818487,66.36646590345073
95.02780852212476,702.2709477378245,23.26917895210439,1.208748991177647,8.232170455514268,530.2538672010306,41.276125866776766,2.47070529766744,6.269484093058316,2.8151952353120175,91.53749642687312,14.092552537722801,67.26459684844158
